variant_id,variant_label,seed,checkpoint_index,iteration,nodes_touched,wall_clock_seconds,exploitability,average_policy_value,policy_value_error,checkpoint_kind,is_initial_policy_evaluation,is_final_policy_evaluation,algorithm_id,algorithm_label,solver_iteration,learning_rate,policy_loss,value_loss,value_test_loss,regret_loss_player_0,regret_loss_player_1,average_policy_buffer_size,regret_buffer_size_player_0,regret_buffer_size_player_1,regret_replay_stream_count_player_0,regret_replay_retention_fraction_player_0,regret_replay_unique_infosets_player_0,regret_replay_samples_per_infoset_min_player_0,regret_replay_samples_per_infoset_mean_player_0,regret_replay_samples_per_infoset_max_player_0,regret_replay_samples_per_infoset_cv_player_0,regret_replay_stored_weight_mean_player_0,regret_replay_stream_count_player_1,regret_replay_retention_fraction_player_1,regret_replay_unique_infosets_player_1,regret_replay_samples_per_infoset_min_player_1,regret_replay_samples_per_infoset_mean_player_1,regret_replay_samples_per_infoset_max_player_1,regret_replay_samples_per_infoset_cv_player_1,regret_replay_stored_weight_mean_player_1,regret_storage_bytes_player_0,regret_storage_bytes_player_1,regret_storage_bytes_total,raw_regret_target_variance_player_0,raw_regret_target_variance_player_1,processed_regret_target_variance_player_0,processed_regret_target_variance_player_1,processed_regret_target_abs_mean_player_0,processed_regret_target_abs_mean_player_1,regret_target_standardization_mean_player_0,regret_target_standardization_mean_player_1,regret_target_standardization_scale_player_0,regret_target_standardization_scale_player_1,regret_target_processing_mean_player_0,regret_target_processing_mean_player_1,regret_target_processing_scale_player_0,regret_target_processing_scale_player_1,regret_target_clip_fraction_player_0,regret_target_clip_fraction_player_1,regret_target_sign_flip_fraction_player_0,regret_target_sign_flip_fraction_player_1,raw_regret_target_positive_fraction_player_0,raw_regret_target_positive_fraction_player_1,processed_regret_target_positive_fraction_player_0,processed_regret_target_positive_fraction_player_1,regret_target_sample_count_player_0,regret_target_bellman_residual_mean_player_0,regret_target_bellman_residual_abs_mean_player_0,regret_target_bellman_residual_rmse_player_0,regret_target_policy_weighted_target_abs_mean_player_0,regret_target_all_legal_targets_negative_fraction_player_0,regret_target_sample_count_player_1,regret_target_bellman_residual_mean_player_1,regret_target_bellman_residual_abs_mean_player_1,regret_target_bellman_residual_rmse_player_1,regret_target_policy_weighted_target_abs_mean_player_1,regret_target_all_legal_targets_negative_fraction_player_1,peak_rss_mb,value_buffer_size,value_test_buffer_size,episode,average_policy_loss,baseline_loss_player_0,baseline_loss_player_1,checkpoint_target_nodes
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",0,42,404,4700205.0,11039.055718421936,0.6502670188744823,-0.11552835390892019,0.029921929830920194,final_policy_evaluation,False,True,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,0,0,0.0,1.1776599884033203,2.674372856291491,-0.31056504842285215,0.22495862434485214,initial_untrained_policy,True,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,1,1.0,10681.0,53.0614709854126,4.6054347021757795,0.639155941273098,0.7247623653510981,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",2.0,0.001,1.332633473793976e-05,23.968570709228516,56.092777252197266,0.27346163988113403,0.46332788467407227,1768.0,1158.0,715.0,1158.0,1.0,204.0,1.0,5.676470588235294,96.0,2.7226931646208286,,715.0,1.0,67.0,1.0,10.671641791044776,100.0,2.160582509030046,,0.0,0.0,0.0,9.57343864440918,6.981387615203857,1.0000001192092896,1.0,0.6151723265647888,0.7057071924209595,-0.17550277709960938,-0.23503659665584564,3.094097375869751,2.6422314643859863,-0.17550277709960938,-0.23503659665584564,3.094097375869751,2.6422314643859863,0.0,0.0,0.07061382077808957,0.027823492217576132,0.4215908585488796,0.46399821564555166,0.4904046285152435,0.4904854610562325,1158.0,-0.1723383900995663,1.1466801206582593,2.2535381321646812,1.1466801206582593,0.20984455958549222,715.0,0.284350970608829,0.798005752577949,1.364536950303181,0.798005752577949,0.03496503496503497,853.29296875,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,2,11.0,132913.0,341.31355333328247,1.3256895672403752,-0.12093907830833187,0.03533265423033187,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",12.0,0.001,0.05391757935285568,9.661972045898438,18.4417724609375,0.42273643612861633,0.4486291706562042,23355.0,13450.0,10112.0,13450.0,1.0,420.0,1.0,32.023809523809526,950.0,3.6030270774731084,,10112.0,1.0,377.0,1.0,26.822281167108752,638.0,3.026030570992737,,0.0,0.0,0.0,6.802817344665527,8.877918243408203,1.0,1.0,0.5993062257766724,0.6490463018417358,-0.350941926240921,-0.33765241503715515,2.6082210540771484,2.979583501815796,-0.350941926240921,-0.33765241503715515,2.6082210540771484,2.979583501815796,0.0,0.0,0.11257540275459178,0.05802964296308346,0.4515808591246605,0.4896895304322243,0.5640303920209407,0.5463801793754101,1145.0,0.0464015668142549,0.7856541994285574,2.1130216028987188,0.7856541994285574,0.25589519650655024,866.0,-0.1635258527652299,0.8003481268587729,1.8466986517051955,0.8003481268587729,0.18244803695150116,1280.6328125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,3,21.0,249952.0,616.2208023071289,1.0321343082145529,-0.17892715276085966,0.09332072868285966,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",22.0,0.001,0.043637167662382126,4.982648849487305,10.791563987731934,0.27777016162872314,0.34967362880706787,44337.0,24537.0,18892.0,24537.0,1.0,450.0,1.0,54.526666666666664,1783.0,3.826482296381428,,18892.0,1.0,427.0,1.0,44.24355971896956,1165.0,3.286113249929513,,0.0,0.0,0.0,8.67397403717041,8.117145538330078,0.9999998807907104,0.9999998807907104,0.5296683311462402,0.5831599235534668,-0.3817487359046936,-0.23259155452251434,2.9451611042022705,2.849060535430908,-0.3817487359046936,-0.23259155452251434,2.9451611042022705,2.849060535430908,0.0,0.0,0.13442173284478487,0.09320244236383587,0.4484722408652306,0.4708924068510532,0.582893974930048,0.5640948478877544,1096.0,-0.05623102777936726,0.48632190105392087,1.2322712125724467,0.48632190105392087,0.16058394160583941,841.0,-0.09363083344682557,0.803681805920929,1.5386366247038779,0.803681805920929,0.2794292508917955,1742.1640625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,4,31.0,365920.0,892.847662448883,0.9152779802069292,-0.16660198421257394,0.08099556013457394,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",32.0,0.001,0.037143025547266006,6.03117561340332,1.8030524253845215,0.4975736439228058,0.36493074893951416,50000.0,36104.0,27398.0,36104.0,1.0,463.0,1.0,77.97840172786177,2606.0,3.8895154378591865,,27398.0,1.0,436.0,1.0,62.8394495412844,1673.0,3.365143491949594,,0.0,0.0,0.0,4.55488920211792,5.102104663848877,0.9999997615814209,1.0,0.589093029499054,0.629750669002533,-0.30761852860450745,-0.2793232798576355,2.134218692779541,2.2587838172912598,-0.30761852860450745,-0.2793232798576355,2.134218692779541,2.2587838172912598,0.0,0.0,0.15241035545244813,0.11372474242933095,0.4419764147698879,0.45616743743419647,0.5943867714703083,0.5698921808600426,1208.0,-0.19390777126822872,0.8618468804280002,2.066333018329353,0.8618468804280002,0.15480132450331127,906.0,-0.4191327971863637,1.2897337817492778,2.7873966290101015,1.289733781749278,0.16556291390728478,2213.12109375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,5,41.0,479838.0,1167.7825684547424,0.883756989405203,-0.14716088729116011,0.06155446321316012,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",42.0,0.001,0.03626016899943352,3.631613254547119,8.261357307434082,0.42594093084335327,0.3430253863334656,50000.0,47621.0,35665.0,47621.0,1.0,465.0,1.0,102.41075268817204,3445.0,3.919648176990831,,35665.0,1.0,437.0,1.0,81.61327231121281,2169.0,3.420644518853534,,0.0,0.0,0.0,5.681308746337891,6.730860710144043,0.9999998807907104,1.0000001192092896,0.5699111223220825,0.585986316204071,-0.2572852671146393,-0.5004308223724365,2.383549690246582,2.5943901538848877,-0.2572852671146393,-0.5004308223724365,2.383549690246582,2.5943901538848877,0.0,0.0,0.14956502202898264,0.12838563695782795,0.44440589904785155,0.4534714423120022,0.5939709231257438,0.5817909620702266,1124.0,-0.19103191110189427,0.5512568014661088,1.5335391714648339,0.5512568014661088,0.11832740213523131,745.0,-0.2872206844699294,0.906693330993882,1.8022706372906938,0.906693330993882,0.2348993288590604,2611.64453125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,6,51.0,592497.0,1440.1743977069855,0.9418909563898011,-0.14200049818451232,0.05639407410651233,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",52.0,0.001,0.03834421932697296,11.868963241577148,22.592710494995117,0.5760395526885986,0.48857638239860535,50000.0,50000.0,43860.0,59294.0,0.8432556413802408,465.0,1.0,107.52688172043011,3623.0,3.9324697379636633,,43860.0,1.0,441.0,1.0,99.45578231292517,2629.0,3.4713006730958176,,0.0,0.0,0.0,6.14081335067749,6.3872551918029785,1.0,0.9999998807907104,0.5288086533546448,0.6202538013458252,-0.2009921371936798,-0.4290112853050232,2.4780664443969727,2.5273020267486572,-0.2009921371936798,-0.4290112853050232,2.4780664443969727,2.5273020267486572,0.0,0.0,0.15241465828556103,0.13466483425348996,0.44643097013235095,0.4476613947749138,0.5988456296920777,0.5823262292146683,1275.0,-0.18576141215258898,0.8140220658200348,1.583127777586166,0.8140220658200349,0.18666666666666668,819.0,0.09023288252948233,0.7731322933377202,1.466915033173277,0.7731322933377202,0.23809523809523808,3075.56640625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,7,61.0,708648.0,1718.1158690452576,1.0395262384595076,-0.18495614507192987,0.09934972099392987,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",62.0,0.001,0.03498954325914383,11.575455665588379,5.1990251541137695,0.49827682971954346,0.42415106296539307,50000.0,50000.0,50000.0,70756.0,0.7066538526768048,466.0,1.0,107.29613733905579,3641.0,3.9558905665349244,,52417.0,0.9538890054753228,441.0,1.0,113.37868480725623,3004.0,3.4773103441596924,,0.0,0.0,0.0,6.44011926651001,6.236867904663086,0.9999997615814209,1.0000001192092896,0.6208789944648743,0.6245017647743225,-0.542159914970398,-0.41754257678985596,2.5377390384674072,2.4973721504211426,-0.542159914970398,-0.41754257678985596,2.5377390384674072,2.4973721504211426,0.0,0.0,0.15382955845445395,0.13969978246837855,0.44667739361524583,0.4447053410112858,0.6005069500207901,0.5844051226973533,1184.0,0.03949960086158831,0.8165328476816696,1.6180030059452137,0.8165328476816696,0.2170608108108108,748.0,-0.27713781024535306,0.7055062660363483,1.4488325510561175,0.7055062660363483,0.1657754010695187,3524.81640625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,8,71.0,823276.0,1995.1809995174408,0.966036063066281,-0.18425870961281202,0.09865228553481202,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",72.0,0.001,0.035633958876132965,4.6077880859375,2.359447956085205,0.3767468333244324,0.4314570426940918,50000.0,50000.0,50000.0,82020.0,0.60960741282614,466.0,1.0,107.29613733905579,3643.0,3.9772596893841374,,60830.0,0.821962847279303,441.0,1.0,113.37868480725623,2959.0,3.476493513527675,,0.0,0.0,0.0,5.2562055587768555,5.695403575897217,1.0,1.0000001192092896,0.5899257063865662,0.597827672958374,-0.39594486355781555,-0.3894883990287781,2.2926416397094727,2.3865044116973877,-0.39594486355781555,-0.3894883990287781,2.2926416397094727,2.3865044116973877,0.0,0.0,0.15651989314705134,0.13819499047473072,0.4458808121085167,0.444272123426199,0.6024007055163384,0.5824671167135239,1082.0,-0.07163053388853276,0.5940225830565671,1.3734211854662788,0.5940225830565671,0.13585951940850277,874.0,-0.21237827083758265,0.8036308075581252,1.7670319619683328,0.8036308075581252,0.12013729977116705,3929.70703125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,9,81.0,939834.0,2292.3157148361206,0.9591906733451772,-0.1515633701897472,0.0659569461117472,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",82.0,0.001,0.03381006792187691,5.25731086730957,7.9108123779296875,0.35673919320106506,0.3049162030220032,50000.0,50000.0,50000.0,93554.0,0.5344506915791949,467.0,1.0,107.06638115631692,3673.0,3.9755312754901078,,69294.0,0.7215631945045747,441.0,1.0,113.37868480725623,2864.0,3.4822717906562093,,0.0,0.0,0.0,4.7643914222717285,6.388569355010986,1.0000001192092896,1.0000001192092896,0.5568058490753174,0.5892225503921509,-0.28046271204948425,-0.21206748485565186,2.182748556137085,2.527561902999878,-0.28046271204948425,-0.21206748485565186,2.182748556137085,2.527561902999878,0.0,0.0,0.1621546430885792,0.14337121557444335,0.44238573759794236,0.44018243581056593,0.6045403784513473,0.5835536542534828,1160.0,-0.0647287313408188,0.7838071639598216,1.9484946760438198,0.7838071639598216,0.26982758620689656,870.0,0.04234363399149345,0.8265680781078923,1.5312292050355825,0.8265680781078923,0.2770114942528736,4338.60546875,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,10,91.0,1056394.0,2575.339663028717,0.9219981236601894,-0.16834237050668643,0.08273594642868644,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",92.0,0.001,0.03178013861179352,9.242313385009766,9.869100570678711,0.3839707374572754,0.4189782738685608,50000.0,50000.0,50000.0,104845.0,0.4768944632552816,467.0,1.0,107.06638115631692,3666.0,3.9731663525203675,,77859.0,0.6421865166518964,444.0,1.0,112.61261261261261,2858.0,3.503836395267336,,0.0,0.0,0.0,5.553102970123291,6.370016574859619,0.9999998807907104,1.0000001192092896,0.5821918249130249,0.5953021049499512,-0.49786555767059326,-0.47864997386932373,2.3565022945404053,2.5238890647888184,-0.49786555767059326,-0.47864997386932373,2.3565022945404053,2.5238890647888184,0.0,0.0,0.15828266620635986,0.1492522617802024,0.443478774279356,0.43614496365189553,0.6017614418268203,0.5853972280025482,1185.0,-0.11623357426797506,0.6251294352490954,1.3886939741690998,0.6251294352490953,0.21434599156118145,869.0,-0.1452714660838649,0.8236775421940098,1.6484320578794533,0.8236775421940098,0.23014959723820483,4771.79296875,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,11,101.0,1175059.0,2861.1503574848175,0.9652005458955261,-0.18172311181027706,0.09611668773227706,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",102.0,0.001,0.03305390477180481,3.6681528091430664,8.481840133666992,0.4562777876853943,0.43588581681251526,50000.0,50000.0,50000.0,116139.0,0.43051860270882303,467.0,1.0,107.06638115631692,3705.0,3.9903343114080054,,86580.0,0.5775005775005775,445.0,1.0,112.35955056179775,2842.0,3.5013637166110008,,0.0,0.0,0.0,4.450647354125977,4.822325229644775,0.9999997615814209,0.9999998807907104,0.5752524137496948,0.6251161694526672,-0.2666285037994385,-0.33266139030456543,2.1096558570861816,2.195979356765747,-0.2666285037994385,-0.33266139030456543,2.1096558570861816,2.195979356765747,0.0,0.0,0.15903640002012254,0.15244609735906123,0.44466680809855463,0.43446920067071915,0.6037032067775726,0.5869152984023094,1090.0,0.018641722861584265,0.6086886485556405,1.5568325790836668,0.6086886485556405,0.14495412844036698,831.0,-0.46157614138526315,0.893048239750334,1.863636591422336,0.8930482397503342,0.13959085439229843,5206.7109375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,12,111.0,1289594.0,3149.98370552063,0.9895147911118332,-0.23086015834331022,0.14525373426531024,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",112.0,0.001,0.0325872004032135,9.007332801818848,9.888631820678711,0.4442943036556244,0.3515078127384186,50000.0,50000.0,50000.0,127234.0,0.3929767200591037,466.0,1.0,107.29613733905579,3763.0,4.007848204710353,,95045.0,0.526066600031564,444.0,1.0,112.61261261261261,2841.0,3.5082309652587016,,0.0,0.0,0.0,3.564940929412842,5.782314777374268,1.000000238418579,1.0,0.6011514067649841,0.5936920046806335,-0.2774694263935089,-0.3437430262565613,1.8881051540374756,2.40464448928833,-0.2774694263935089,-0.3437430262565613,1.8881051540374756,2.40464448928833,0.0,0.0,0.1540684819407761,0.15357945453375577,0.44634345844388007,0.4359913711249828,0.6004119402170182,0.5895708283782005,1042.0,-0.014731547073279845,0.5584048283350811,1.4067904548047603,0.5584048283350811,0.2456813819577735,877.0,0.14360186455099785,0.7173824479408234,1.28289996213747,0.7173824479408234,0.23261117445838084,5586.234375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,13,121.0,1405901.0,3435.5376031398773,0.9246344897936852,-0.22103559859740668,0.13542917451940667,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",122.0,0.001,0.030734369531273842,9.3818359375,10.70288372039795,0.7063611745834351,0.595908522605896,50000.0,50000.0,50000.0,138670.0,0.36056825557077954,466.0,1.0,107.29613733905579,3754.0,4.00804009520863,,103502.0,0.4830824525129949,447.0,1.0,111.85682326621924,2871.0,3.5311693099028827,,0.0,0.0,0.0,3.7206106185913086,3.807203769683838,1.0,0.9999998807907104,0.6180538535118103,0.6312731504440308,-0.2466389387845993,-0.2561649680137634,1.9288884401321411,1.9512057304382324,-0.2466389387845993,-0.2561649680137634,1.9288884401321411,1.9512057304382324,0.0,0.0,0.15050380129367114,0.1548772171139717,0.4494429798424244,0.435654674321413,0.5999467819929123,0.5905318915843963,1128.0,0.133383367544207,0.7903184534690284,1.7792368821961202,0.7903184534690282,0.19414893617021275,844.0,0.026914447535077164,0.9528827457543368,1.62296604488592,0.9528827457543367,0.15876777251184834,5990.09375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,14,131.0,1522348.0,3718.159305334091,0.966708751424185,-0.21508864273486245,0.12948221865686244,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",132.0,0.001,0.03205930069088936,5.374534606933594,7.957827568054199,0.557500422000885,0.4485904574394226,50000.0,50000.0,50000.0,150041.0,0.33324224711912076,467.0,1.0,107.06638115631692,3738.0,4.004653190477298,,111921.0,0.4467436852780086,445.0,1.0,112.35955056179775,2947.0,3.5293902668874693,,0.0,0.0,0.0,4.41266393661499,4.457882881164551,1.0000001192092896,1.0000001192092896,0.5709877610206604,0.6286987066268921,-0.2772914171218872,-0.3702103793621063,2.1006340980529785,2.1113698482513428,-0.2772914171218872,-0.3702103793621063,2.1006340980529785,2.1113698482513428,0.0,0.0,0.1514298116369173,0.15461679358035327,0.44813704416155814,0.4364616343379021,0.5995668563246727,0.5910784301161766,1144.0,-0.0699554870246538,0.5741264783151181,1.3380356940553009,0.5741264783151181,0.15122377622377622,890.0,-0.11150844666615332,0.6436861712268727,1.433316773452158,0.6436861712268724,0.17752808988764046,6382.4609375,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,15,141.0,1639644.0,4001.007543325424,0.9194413947051886,-0.20258909319859533,0.11698266912059534,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",142.0,0.001,0.03140411898493767,4.244457244873047,6.611606121063232,0.3724234104156494,0.35587093234062195,50000.0,50000.0,50000.0,161517.0,0.30956493743692615,467.0,1.0,107.06638115631692,3716.0,4.003561344802899,,120483.0,0.41499630653287184,443.0,1.0,112.86681715575621,2979.0,3.5208613931252675,,0.0,0.0,0.0,6.457605361938477,6.477124214172363,1.0000001192092896,1.000000238418579,0.5815140604972839,0.6334589719772339,-0.48945990204811096,-0.5229611992835999,2.541181802749634,2.5450193881988525,-0.48945990204811096,-0.5229611992835999,2.541181802749634,2.5450193881988525,0.0,0.0,0.15296562692150473,0.1575285960175097,0.44703181862831115,0.43354093462228777,0.5999974465370178,0.5910695308446884,1177.0,-0.00686629008769628,0.6717163518098362,1.6697851852047223,0.6717163518098362,0.23109600679694137,918.0,-0.02394139975633127,0.569266660532747,1.0240316275262504,0.569266660532747,0.2233115468409586,6779.7890625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,16,151.0,1755538.0,4277.4615478515625,0.861973905463913,-0.17902091660582242,0.09341449252782243,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",152.0,0.001,0.03173268958926201,7.468045234680176,13.853031158447266,0.4157871603965759,0.3850230872631073,50000.0,50000.0,50000.0,172833.0,0.2892966042364595,468.0,1.0,106.83760683760684,3729.0,4.002588143089419,,128714.0,0.3884581319825349,443.0,1.0,112.86681715575621,2991.0,3.5246518136122322,,0.0,0.0,0.0,3.6056272983551025,4.878977298736572,1.0,1.0000001192092896,0.6134566068649292,0.6214459538459778,-0.26511943340301514,-0.38833338022232056,1.8988488912582397,2.2088406085968018,-0.26511943340301514,-0.38833338022232056,1.8988488912582397,2.2088406085968018,0.0,0.0,0.1497243588976562,0.1592624356970191,0.4495330436527729,0.43254624262452124,0.5992574018239974,0.5918086794018745,1117.0,-0.05145018642898381,0.5468157259392615,1.2934170304888848,0.5468157259392615,0.08773500447627573,782.0,0.2289381081334324,0.9342814850709193,1.7603486850660481,0.9342814850709193,0.24552429667519182,7187.578125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,17,161.0,1871037.0,4555.580169200897,0.9150603190246409,-0.19090735538945455,0.10530093131145456,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",162.0,0.001,0.031139526516199112,7.225717544555664,17.657413482666016,0.5128404498100281,0.4331435561180115,50000.0,50000.0,50000.0,183979.0,0.27177014767989827,468.0,1.0,106.83760683760684,3717.0,4.004797356771001,,137178.0,0.3644899327880564,442.0,1.0,113.12217194570135,3027.0,3.525427178428169,,0.0,0.0,0.0,4.269992351531982,5.040675640106201,1.0,1.0,0.5659725069999695,0.6198455691337585,-0.21453121304512024,-0.4808600842952728,2.0663959980010986,2.245144844055176,-0.21453121304512024,-0.4808600842952728,2.0663959980010986,2.245144844055176,0.0,0.0,0.14850299065932632,0.16154981922358275,0.4496666269004345,0.43225029945373533,0.5981696185469627,0.5938001206517219,1111.0,-0.320435678818204,0.7724336427234215,2.0342516471060614,0.7724336427234215,0.1782178217821782,776.0,-0.06308624886188528,0.7575115420171618,1.5526744146179596,0.7575115420171618,0.25773195876288657,7667.47265625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,18,171.0,1985032.0,4836.621505498886,0.8812674659213933,-0.16944994263559476,0.08384351855759477,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",172.0,0.001,0.02999185211956501,6.163675785064697,8.232967376708984,0.42357301712036133,0.44379985332489014,50000.0,50000.0,50000.0,195273.0,0.2560517839127785,467.0,1.0,107.06638115631692,3723.0,4.010274720764152,,145306.0,0.34410141356860696,441.0,1.0,113.37868480725623,3035.0,3.531177263293362,,0.0,0.0,0.0,5.169343948364258,5.036314964294434,0.9999998807907104,0.9999998807907104,0.6082460880279541,0.6421352028846741,-0.43049806356430054,-0.6305084824562073,2.2736191749572754,2.244173526763916,-0.43049806356430054,-0.6305084824562073,2.2736191749572754,2.244173526763916,0.0,0.0,0.15037273643538357,0.16064151138067245,0.4498288854956627,0.43224609285593035,0.6002016204595566,0.5928876051306724,1122.0,-0.23605567769266722,0.7109917738028898,1.6943117305081832,0.7109917738028896,0.17914438502673796,827.0,0.07013148396068998,0.7546589263026845,1.472259711636336,0.7546589263026845,0.15598548972188633,8041.4921875,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,19,181.0,2100875.0,5125.834391832352,0.8772083284915428,-0.179793016061303,0.094186591983303,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",182.0,0.001,0.029859347268939018,8.655689239501953,11.585859298706055,0.3962022364139557,0.3966808617115021,50000.0,50000.0,50000.0,206591.0,0.24202409591898968,467.0,1.0,107.06638115631692,3702.0,4.006312548666167,,153758.0,0.32518633176810313,441.0,1.0,113.37868480725623,3053.0,3.536080889346283,,0.0,0.0,0.0,4.764039039611816,5.446735382080078,0.9999998807907104,1.0,0.5943796634674072,0.598340630531311,-0.3929465711116791,-0.3662416934967041,2.1826679706573486,2.3338241577148438,-0.3929465711116791,-0.3662416934967041,2.1826679706573486,2.3338241577148438,0.0,0.0,0.1502680640295148,0.15905620619654656,0.44973770022392273,0.4341735379397869,0.6000057643651963,0.5932297465205193,1106.0,0.03934779107447845,0.4919865013655526,1.038852956436167,0.4919865013655526,0.2197106690777577,788.0,-0.18792278664737477,0.9746039142027411,1.5052449718503906,0.9746039142027411,0.116751269035533,8413.265625,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,20,191.0,2215264.0,5403.411229610443,0.8790124395853549,-0.15191874111256118,0.06631231703456118,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",192.0,0.001,0.030064934864640236,7.592988014221191,7.171712875366211,0.5514287352561951,0.3549738824367523,50000.0,50000.0,50000.0,218011.0,0.2293462256491645,467.0,1.0,107.06638115631692,3733.0,4.012574478511271,,162090.0,0.3084706027515578,441.0,1.0,113.37868480725623,3071.0,3.5397926848898935,,0.0,0.0,0.0,4.39348840713501,6.062880039215088,1.0,0.9999998807907104,0.5872220396995544,0.6008421778678894,-0.25460439920425415,-0.4990532100200653,2.096065044403076,2.462291717529297,-0.25460439920425415,-0.4990532100200653,2.096065044403076,2.462291717529297,0.0,0.0,0.14973500061780215,0.15948770321905614,0.4494442716240883,0.4342191296815872,0.5991792702674865,0.5937068319320679,1187.0,-0.11711511279238827,0.7227389893055132,1.7438325421116883,0.7227389893055132,0.2569502948609941,879.0,0.03513741228227937,0.744029274708769,1.2830956743496365,0.744029274708769,0.27417519908987487,8859.23828125,0.0,0.0,,,,,
escher_exp28,"ESCHER (Experiment 28, 5x nodes)",1,21,201.0,2330669.0,5685.221981525421,0.8466981546620133,-0.15896936501361486,0.07336294093561486,outer_iteration,False,False,escher_exp28,"ESCHER (Experiment 28, 5x nodes)",202.0,0.001,0.030594145879149437,7.618256092071533,4.068254470825195,0.44125449657440186,0.45500195026397705,50000.0,50000.0,50000.0,229378.0,0.21798080025111388,467.0,1.0,107.06638115631692,3715.0,4.009787181185555,,170375.0,0.293470286133529,443.0,1.0,112.86681715575621,3063.0,3.5532919972329893,,0.0,0.0,0.0,4.711567401885986,4.0711517333984375,1.0,1.0000001192092896,0.5840507745742798,0.663169801235199,-0.35797393321990967,-0.36524489521980286,2.17061448097229,2.017709493637085,-0.35797393321990967,-0.36524489521980286,2.17061448097229,2.017709493637085,0.0,0.0,0.1500610122922808,0.1585302695631981,0.4502340231835842,0.4354907523095608,0.6001174169778823,0.594021019935608,1095.0,-0.22933041011083952,0.5918323176574447,1.2352079715424666,0.5918323176574447,0.1095890410958904,800.0,-0.3712656603020685,0.8312337919155642,1.617899750146521,0.8312337919155642,0.18625,9254.1171875,0.0,0.0,,,,,
