algorithm_id,algorithm_label,variant_id,variant_label,seed,checkpoint_index,iteration,episode,nodes_touched,wall_clock_seconds,exploitability,average_policy_value,policy_value_error,average_policy_loss,regret_loss_player_0,regret_loss_player_1,baseline_loss_player_0,baseline_loss_player_1,checkpoint_kind,checkpoint_target_nodes,is_initial_policy_evaluation,is_final_policy_evaluation,result_source,calibration_loss,unbiased_estimator_sample_count,control_variate_beta_mean,control_variate_beta_min,control_variate_beta_max,predicted_residual_variance_mean,q_ensemble_disagreement_mean,q_residual_abs_mean,control_residual_abs_mean,importance_correction_abs_mean,policy_weighted_advantage_abs_mean,full_support_sampling_min_probability,calibration_target_version,q_ensemble_target_version_min,q_ensemble_target_version_max,prediction_gate_player_0,prediction_gate_player_1,prediction_gate_next_player_0,prediction_gate_next_player_1,predictor_relative_skill_player_0,predictor_relative_skill_player_1,predictor_holdout_mse_player_0,predictor_holdout_mse_player_1,predictor_zero_mse_player_0,predictor_zero_mse_player_1,q_fold_0_replay_size,q_fold_1_replay_size,q_fold_2_replay_size
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,43,42,840000,6617338.0,9530.408204476998,0.1799985046974811,-0.09620407509063916,0.010597651012639167,0.014964405447244644,0.17606760561466217,0.17756831645965576,0.005783491767942905,0.00479844817891717,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,44,43,860000,6777716.0,9752.637164598,0.1583928193929201,-0.09336533159084304,0.007758907512843041,0.01802864298224449,0.1981479674577713,0.14793384075164795,0.0066652060486376286,0.005751312710344791,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,45,44,880000,6937951.0,9975.54299317,0.14625812542298677,-0.097680176477704,0.012073752399704,0.015453297644853592,0.17116962373256683,0.18645435571670532,0.006155642680823803,0.006072987802326679,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,46,45,900000,7098190.0,10204.721626015,0.14883870171337965,-0.09391795030589417,0.008311526227894175,0.015811167657375336,0.15150974690914154,0.17557822167873383,0.00476082181558013,0.0058898525312542915,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,47,46,920000,7257855.0,10429.280036949,0.15803228773082567,-0.09921657203293649,0.013610147954936494,0.01353649701923132,0.21005840599536896,0.16605663299560547,0.005194780882447958,0.0058362530544400215,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,48,47,940000,7416924.0,10650.716557529,0.1400899496666144,-0.09896879661675931,0.013362372538759312,0.016066042706370354,0.1712968945503235,0.1624009758234024,0.004762409254908562,0.00546604348346591,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,49,48,960000,7574814.0,10871.351048088,0.14650139840960075,-0.09983215995777728,0.014225735879777282,0.015967225655913353,0.19427931308746338,0.12695425748825073,0.006276221945881844,0.007059348281472921,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,50,49,980000,7732724.0,11096.456725387,0.16568859034783698,-0.10060810348462554,0.015001679406625543,0.013917953707277775,0.16943977773189545,0.21255870163440704,0.005278474185615778,0.0049524991773068905,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,51,50,1000000,7889984.0,11319.770002225,0.15737256076126838,-0.0983002215765661,0.012693797498566098,0.016047373414039612,0.1765376776456833,0.14675907790660858,0.0059100049547851086,0.005386622156947851,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,52,51,1020000,8046870.0,11541.717284024,0.1475961074346619,-0.09885093503352016,0.013244510955520164,0.015554429031908512,0.14898528158664703,0.19450555741786957,0.006613179575651884,0.005348245147615671,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,53,52,1040000,8203622.0,11762.698712849,0.15791316579727221,-0.09781902500327283,0.012212600925272835,0.01524489838629961,0.2127951979637146,0.18615473806858063,0.006245823111385107,0.004825919400900602,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,54,53,1060000,8359909.0,11985.627011932998,0.14741221485907136,-0.09599672996199685,0.01039030588399685,0.01738166995346546,0.273579865694046,0.15751317143440247,0.005075691267848015,0.005336196627467871,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,55,54,1080000,8517650.0,12209.717394969999,0.14249988641780342,-0.09257321100843682,0.006966786930436827,0.016486046835780144,0.22978384792804718,0.13049262762069702,0.0047652702778577805,0.0046111526899039745,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_dcfr_plus,VR-DeepDCFR+,vr_deep_dcfr_plus,VR-DeepDCFR+,0,56,55,1100000,8675553.0,12429.342898858,0.12735651743825804,-0.09245837840087531,0.006851954322875317,0.014635599218308926,0.20696233212947845,0.16567248106002808,0.0056547364220023155,0.007050796877592802,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
